"name","pname","version","patches","system","out","outputs","store_path","cpe","purl","urls","pname_meta","version_meta","meta_homepage","meta_unfree","meta_description","meta_license_short","meta_license_spdxid","meta_maintainers_email"
"hm_fontconfigconf.d52hmdefaultfonts.conf","hm_fontconfigconf.d52hmdefaultfonts.conf","","","x86_64-linux","/nix/store/6k4nys54lidapn03wdb2r3vyhk1cln5q-hm_fontconfigconf.d52hmdefaultfonts.conf","['/nix/store/6k4nys54lidapn03wdb2r3vyhk1cln5q-hm_fontconfigconf.d52hmdefaultfonts.conf']","/nix/store/lmxkjj20acfilqgvvyrszj6k8cpzy711-hm_fontconfigconf.d52hmdefaultfonts.conf.drv","cpe:2.3:a:hm_fontconfigconf.d52hmdefaultfonts.conf:hm_fontconfigconf.d52hmdefaultfonts.conf::*:*:*:*:*:*:*","pkg:nix/hm_fontconfigconf.d52hmdefaultfonts.conf","","","","","","","","",""
"hm_gitconfig","hm_gitconfig","","","x86_64-linux","/nix/store/f5iwf64k8hd7yi8jkfiri81xzi6kl5mi-hm_gitconfig","['/nix/store/f5iwf64k8hd7yi8jkfiri81xzi6kl5mi-hm_gitconfig']","/nix/store/8dphyw8bxmb8n1djzg9s14x8s9dabid3-hm_gitconfig.drv","cpe:2.3:a:hm_gitconfig:hm_gitconfig::*:*:*:*:*:*:*","pkg:nix/hm_gitconfig","","","","","","","","",""
"hm_gitconfig","hm_gitconfig","","","x86_64-linux","/nix/store/lc8s00kz8fjr1g24b60b2n8364b9w4pz-hm_gitconfig","['/nix/store/lc8s00kz8fjr1g24b60b2n8364b9w4pz-hm_gitconfig']","/nix/store/fz8w5ffxb4yiblkn8izf0lqqvh1nvrkm-hm_gitconfig.drv","cpe:2.3:a:hm_gitconfig:hm_gitconfig::*:*:*:*:*:*:*","pkg:nix/hm_gitconfig","","","","","","","","",""
"hm_homeivand.cache.keep","hm_homeivand.cache.keep","","","x86_64-linux","/nix/store/9n670r255lxznbzpfq701vb9b40psabk-hm_homeivand.cache.keep","['/nix/store/9n670r255lxznbzpfq701vb9b40psabk-hm_homeivand.cache.keep']","/nix/store/b4sxs33kv0lkbbysc3zngjbkds2png9j-hm_homeivand.cache.keep.drv","cpe:2.3:a:hm_homeivand.cache.keep:hm_homeivand.cache.keep::*:*:*:*:*:*:*","pkg:nix/hm_homeivand.cache.keep","","","","","","","","",""
"hm_homeivand.configneomuttivan","hm_homeivand.configneomuttivan","","","x86_64-linux","/nix/store/hlx38p4x43b7vyxjah8q8pvkhlr2g2s1-hm_homeivand.configneomuttivan","['/nix/store/hlx38p4x43b7vyxjah8q8pvkhlr2g2s1-hm_homeivand.configneomuttivan']","/nix/store/k6z3n1by63n8rlsiw98jn0q6z6dnb1v2-hm_homeivand.configneomuttivan.drv","cpe:2.3:a:hm_homeivand.configneomuttivan:hm_homeivand.configneomuttivan::*:*:*:*:*:*:*","pkg:nix/hm_homeivand.configneomuttivan","","","","","","","","",""
"hm_homeivand.confignushellconfig.nu","hm_homeivand.confignushellconfig.nu","","","x86_64-linux","/nix/store/5r9cci6vyv7dgwbqfbg2kfnw76bzmdpz-hm_homeivand.confignushellconfig.nu","['/nix/store/5r9cci6vyv7dgwbqfbg2kfnw76bzmdpz-hm_homeivand.confignushellconfig.nu']","/nix/store/fdvjkh94a6zhqpvm3mzhja9hy7yd5r12-hm_homeivand.confignushellconfig.nu.drv","cpe:2.3:a:hm_homeivand.confignushellconfig.nu:hm_homeivand.confignushellconfig.nu::*:*:*:*:*:*:*","pkg:nix/hm_homeivand.confignushellconfig.nu","","","","","","","","",""
"hm_homeivand.confignushellenv.nu","hm_homeivand.confignushellenv.nu","","","x86_64-linux","/nix/store/15rczk1r8wfrra9qghm8sx1hiql8v3qq-hm_homeivand.confignushellenv.nu","['/nix/store/15rczk1r8wfrra9qghm8sx1hiql8v3qq-hm_homeivand.confignushellenv.nu']","/nix/store/8i6rn6nvz7jljcwh6m0i23lkyiwl2j1c-hm_homeivand.confignushellenv.nu.drv","cpe:2.3:a:hm_homeivand.confignushellenv.nu:hm_homeivand.confignushellenv.nu::*:*:*:*:*:*:*","pkg:nix/hm_homeivand.confignushellenv.nu","","","","","","","","",""
"hm_homeivand.confignushelllogin.nu","hm_homeivand.confignushelllogin.nu","","","x86_64-linux","/nix/store/lsrk8yrkrmjjz5qi4q0w50wpbgpmgmx2-hm_homeivand.confignushelllogin.nu","['/nix/store/lsrk8yrkrmjjz5qi4q0w50wpbgpmgmx2-hm_homeivand.confignushelllogin.nu']","/nix/store/75c7ncvp6rsh6aqb4afm4v21apjf35xh-hm_homeivand.confignushelllogin.nu.drv","cpe:2.3:a:hm_homeivand.confignushelllogin.nu:hm_homeivand.confignushelllogin.nu::*:*:*:*:*:*:*","pkg:nix/hm_homeivand.confignushelllogin.nu","","","","","","","","",""
"hm_homeivand.configroficonfig.rasi","hm_homeivand.configroficonfig.rasi","","","x86_64-linux","/nix/store/7wmz2swk13356yhcpqmjhsdb9jp6grlw-hm_homeivand.configroficonfig.rasi","['/nix/store/7wmz2swk13356yhcpqmjhsdb9jp6grlw-hm_homeivand.configroficonfig.rasi']","/nix/store/j7gx5sg1ll2vs87vi1z3z1xl2js7ljjn-hm_homeivand.configroficonfig.rasi.drv","cpe:2.3:a:hm_homeivand.configroficonfig.rasi:hm_homeivand.configroficonfig.rasi::*:*:*:*:*:*:*","pkg:nix/hm_homeivand.configroficonfig.rasi","","","","","","","","",""
"hm_homeivand.gnupggpg.conf","hm_homeivand.gnupggpg.conf","","","x86_64-linux","/nix/store/fj03n1hqqvla7f638803gbkhsbacmhdp-hm_homeivand.gnupggpg.conf","['/nix/store/fj03n1hqqvla7f638803gbkhsbacmhdp-hm_homeivand.gnupggpg.conf']","/nix/store/lnngxpajhlk2i7106bl91b93rgg3786l-hm_homeivand.gnupggpg.conf.drv","cpe:2.3:a:hm_homeivand.gnupggpg.conf:hm_homeivand.gnupggpg.conf::*:*:*:*:*:*:*","pkg:nix/hm_homeivand.gnupggpg.conf","","","","","","","","",""
"hm_homeivand.gnupggpgagent.conf","hm_homeivand.gnupggpgagent.conf","","","x86_64-linux","/nix/store/rhd2n4qlw38af1w2n3zzvzm71wg2acns-hm_homeivand.gnupggpgagent.conf","['/nix/store/rhd2n4qlw38af1w2n3zzvzm71wg2acns-hm_homeivand.gnupggpgagent.conf']","/nix/store/yak2dl9frajbh9lmf6jkh53ixfd8r1by-hm_homeivand.gnupggpgagent.conf.drv","cpe:2.3:a:hm_homeivand.gnupggpgagent.conf:hm_homeivand.gnupggpgagent.conf::*:*:*:*:*:*:*","pkg:nix/hm_homeivand.gnupggpgagent.conf","","","","","","","","",""
"hm_homeivand.gnupgscdaemon.conf","hm_homeivand.gnupgscdaemon.conf","","","x86_64-linux","/nix/store/nbdvjkxchrw51py9892a0a8as9c0y9pv-hm_homeivand.gnupgscdaemon.conf","['/nix/store/nbdvjkxchrw51py9892a0a8as9c0y9pv-hm_homeivand.gnupgscdaemon.conf']","/nix/store/z8n2936is5xq7nwbrbf8y182i5w99fk4-hm_homeivand.gnupgscdaemon.conf.drv","cpe:2.3:a:hm_homeivand.gnupgscdaemon.conf:hm_homeivand.gnupgscdaemon.conf::*:*:*:*:*:*:*","pkg:nix/hm_homeivand.gnupgscdaemon.conf","","","","","","","","",""
"hm_homeivand.localstate.keep","hm_homeivand.localstate.keep","","","x86_64-linux","/nix/store/hcyip6v3c2g6yd3s00644xag9sbymbjg-hm_homeivand.localstate.keep","['/nix/store/hcyip6v3c2g6yd3s00644xag9sbymbjg-hm_homeivand.localstate.keep']","/nix/store/8w2k06f9731hqkhq3rw96lc246x4mk45-hm_homeivand.localstate.keep.drv","cpe:2.3:a:hm_homeivand.localstate.keep:hm_homeivand.localstate.keep::*:*:*:*:*:*:*","pkg:nix/hm_homeivand.localstate.keep","","","","","","","","",""
"hm_hometest.cache.keep","hm_hometest.cache.keep","","","x86_64-linux","/nix/store/6nlab3gphfhs9xnlihx0vc0fvz76b1kf-hm_hometest.cache.keep","['/nix/store/6nlab3gphfhs9xnlihx0vc0fvz76b1kf-hm_hometest.cache.keep']","/nix/store/g4yzb3vd7g301nn0f3ns4wgqfpmqspg2-hm_hometest.cache.keep.drv","cpe:2.3:a:hm_hometest.cache.keep:hm_hometest.cache.keep::*:*:*:*:*:*:*","pkg:nix/hm_hometest.cache.keep","","","","","","","","",""
"hm_hometest.confignushellconfig.nu","hm_hometest.confignushellconfig.nu","","","x86_64-linux","/nix/store/f0nahbbm574d2hsbsdswpa2fsgl7qb8i-hm_hometest.confignushellconfig.nu","['/nix/store/f0nahbbm574d2hsbsdswpa2fsgl7qb8i-hm_hometest.confignushellconfig.nu']","/nix/store/f68rh449bdfhrpshxzn6n7j0makk4gfk-hm_hometest.confignushellconfig.nu.drv","cpe:2.3:a:hm_hometest.confignushellconfig.nu:hm_hometest.confignushellconfig.nu::*:*:*:*:*:*:*","pkg:nix/hm_hometest.confignushellconfig.nu","","","","","","","","",""
"hm_hometest.confignushellenv.nu","hm_hometest.confignushellenv.nu","","","x86_64-linux","/nix/store/9mli8f4c39ly5sm5ig4nhk3y9vghkawx-hm_hometest.confignushellenv.nu","['/nix/store/9mli8f4c39ly5sm5ig4nhk3y9vghkawx-hm_hometest.confignushellenv.nu']","/nix/store/6yprxz3cva2ca6igfwa6cl0ycy013g25-hm_hometest.confignushellenv.nu.drv","cpe:2.3:a:hm_hometest.confignushellenv.nu:hm_hometest.confignushellenv.nu::*:*:*:*:*:*:*","pkg:nix/hm_hometest.confignushellenv.nu","","","","","","","","",""
"hm_hometest.confignushelllogin.nu","hm_hometest.confignushelllogin.nu","","","x86_64-linux","/nix/store/syv1qk2y1mni96fa2xk5q1z62ymqa781-hm_hometest.confignushelllogin.nu","['/nix/store/syv1qk2y1mni96fa2xk5q1z62ymqa781-hm_hometest.confignushelllogin.nu']","/nix/store/6dzgqcv6g3kgnzgdwf5zf4a2y10apvrx-hm_hometest.confignushelllogin.nu.drv","cpe:2.3:a:hm_hometest.confignushelllogin.nu:hm_hometest.confignushelllogin.nu::*:*:*:*:*:*:*","pkg:nix/hm_hometest.confignushelllogin.nu","","","","","","","","",""
"hm_hometest.configroficonfig.rasi","hm_hometest.configroficonfig.rasi","","","x86_64-linux","/nix/store/m0v7cz02x62m7hcnki1078j1963pg2fp-hm_hometest.configroficonfig.rasi","['/nix/store/m0v7cz02x62m7hcnki1078j1963pg2fp-hm_hometest.configroficonfig.rasi']","/nix/store/nq644yi5m6kgda3n50jdwn80lix3ppd0-hm_hometest.configroficonfig.rasi.drv","cpe:2.3:a:hm_hometest.configroficonfig.rasi:hm_hometest.configroficonfig.rasi::*:*:*:*:*:*:*","pkg:nix/hm_hometest.configroficonfig.rasi","","","","","","","","",""
"hm_hometest.gnupggpg.conf","hm_hometest.gnupggpg.conf","","","x86_64-linux","/nix/store/4bssv05g8ly6illfip74vxw4sdcfykwp-hm_hometest.gnupggpg.conf","['/nix/store/4bssv05g8ly6illfip74vxw4sdcfykwp-hm_hometest.gnupggpg.conf']","/nix/store/72likygr79rmy2fy2p7xckfw56pyppaj-hm_hometest.gnupggpg.conf.drv","cpe:2.3:a:hm_hometest.gnupggpg.conf:hm_hometest.gnupggpg.conf::*:*:*:*:*:*:*","pkg:nix/hm_hometest.gnupggpg.conf","","","","","","","","",""
"hm_hometest.gnupggpgagent.conf","hm_hometest.gnupggpgagent.conf","","","x86_64-linux","/nix/store/5085cw6ljp0z1p6rlkp4snzxipnbhdw5-hm_hometest.gnupggpgagent.conf","['/nix/store/5085cw6ljp0z1p6rlkp4snzxipnbhdw5-hm_hometest.gnupggpgagent.conf']","/nix/store/4ckgbacf1fi9b8vvikbgffnfycwjxrwl-hm_hometest.gnupggpgagent.conf.drv","cpe:2.3:a:hm_hometest.gnupggpgagent.conf:hm_hometest.gnupggpgagent.conf::*:*:*:*:*:*:*","pkg:nix/hm_hometest.gnupggpgagent.conf","","","","","","","","",""
"hm_hometest.gnupgscdaemon.conf","hm_hometest.gnupgscdaemon.conf","","","x86_64-linux","/nix/store/6wikrmw6cdbgy5f6dbqqlfkjjix7bi8l-hm_hometest.gnupgscdaemon.conf","['/nix/store/6wikrmw6cdbgy5f6dbqqlfkjjix7bi8l-hm_hometest.gnupgscdaemon.conf']","/nix/store/rh8n0ghk1045vkh8p8b1j4fs4hnl4mg8-hm_hometest.gnupgscdaemon.conf.drv","cpe:2.3:a:hm_hometest.gnupgscdaemon.conf:hm_hometest.gnupgscdaemon.conf::*:*:*:*:*:*:*","pkg:nix/hm_hometest.gnupgscdaemon.conf","","","","","","","","",""
"hm_hometest.localstate.keep","hm_hometest.localstate.keep","","","x86_64-linux","/nix/store/a5qhsk9g230w2bscyvpqh02if6m6fkiz-hm_hometest.localstate.keep","['/nix/store/a5qhsk9g230w2bscyvpqh02if6m6fkiz-hm_hometest.localstate.keep']","/nix/store/jvmw68qz0hj392hy4jjliggbpvhjjcic-hm_hometest.localstate.keep.drv","cpe:2.3:a:hm_hometest.localstate.keep:hm_hometest.localstate.keep::*:*:*:*:*:*:*","pkg:nix/hm_hometest.localstate.keep","","","","","","","","",""
"hm_imvconfig","hm_imvconfig","","","x86_64-linux","/nix/store/95w5ggm94yy6a84zvfbdywwkpszblzif-hm_imvconfig","['/nix/store/95w5ggm94yy6a84zvfbdywwkpszblzif-hm_imvconfig']","/nix/store/9a3h4p9s9jd976rzp4wi4324ldf5k8wj-hm_imvconfig.drv","cpe:2.3:a:hm_imvconfig:hm_imvconfig::*:*:*:*:*:*:*","pkg:nix/hm_imvconfig","","","","","","","","",""
"hm_khalconfig","hm_khalconfig","","","x86_64-linux","/nix/store/3ywmnapwh285nnfq6aqqsslf16vw6h3w-hm_khalconfig","['/nix/store/3ywmnapwh285nnfq6aqqsslf16vw6h3w-hm_khalconfig']","/nix/store/wkk77n5rzp95xv9s1v0gdxh4bb4kj02q-hm_khalconfig.drv","cpe:2.3:a:hm_khalconfig:hm_khalconfig::*:*:*:*:*:*:*","pkg:nix/hm_khalconfig","","","","","","","","",""
"hm_kittykitty.conf","hm_kittykitty.conf","","","x86_64-linux","/nix/store/6kq46m16jai17513lfy5gxmsz21rb35x-hm_kittykitty.conf","['/nix/store/6kq46m16jai17513lfy5gxmsz21rb35x-hm_kittykitty.conf']","/nix/store/4kcr4mh09jdd0j48rs4mas3zx4as3g8v-hm_kittykitty.conf.drv","cpe:2.3:a:hm_kittykitty.conf:hm_kittykitty.conf::*:*:*:*:*:*:*","pkg:nix/hm_kittykitty.conf","","","","","","","","",""
"hm_makoconfig","hm_makoconfig","","","x86_64-linux","/nix/store/4iw1ajzzp32y53h8rc35rm342j9v4rrc-hm_makoconfig","['/nix/store/4iw1ajzzp32y53h8rc35rm342j9v4rrc-hm_makoconfig']","/nix/store/h9i75903akdpcdig40s5pk31aaqj1djh-hm_makoconfig.drv","cpe:2.3:a:hm_makoconfig:hm_makoconfig::*:*:*:*:*:*:*","pkg:nix/hm_makoconfig","","","","","","","","",""
"hm_mimeapps.list","hm_mimeapps.list","","","x86_64-linux","/nix/store/1hznmqs8pm8xnjr6yfnmddzzri24byjd-hm_mimeapps.list","['/nix/store/1hznmqs8pm8xnjr6yfnmddzzri24byjd-hm_mimeapps.list']","/nix/store/767agwf772swvq7zk3n8lfn7nafk1839-hm_mimeapps.list.drv","cpe:2.3:a:hm_mimeapps.list:hm_mimeapps.list::*:*:*:*:*:*:*","pkg:nix/hm_mimeapps.list","","","","","","","","",""
"hm_msmtpconfig","hm_msmtpconfig","","","x86_64-linux","/nix/store/zcj2fc5sbz9b5frkzryazaggca0d46m5-hm_msmtpconfig","['/nix/store/zcj2fc5sbz9b5frkzryazaggca0d46m5-hm_msmtpconfig']","/nix/store/mqj3yla0plzvvxpz5nj8hjpk07k1cb2x-hm_msmtpconfig.drv","cpe:2.3:a:hm_msmtpconfig:hm_msmtpconfig::*:*:*:*:*:*:*","pkg:nix/hm_msmtpconfig","","","","","","","","",""
"hm_neomuttneomuttrc","hm_neomuttneomuttrc","","","x86_64-linux","/nix/store/cfaxkrkx18kys59gchmp8ji7gs2r9vxd-hm_neomuttneomuttrc","['/nix/store/cfaxkrkx18kys59gchmp8ji7gs2r9vxd-hm_neomuttneomuttrc']","/nix/store/qiyysb5k9zirvkw53fgs8vgb2zgiqpni-hm_neomuttneomuttrc.drv","cpe:2.3:a:hm_neomuttneomuttrc:hm_neomuttneomuttrc::*:*:*:*:*:*:*","pkg:nix/hm_neomuttneomuttrc","","","","","","","","",""
"hm_offlineimapconfig","hm_offlineimapconfig","","","x86_64-linux","/nix/store/j19jxkv96xc14yxccsd3irylr2ay97g3-hm_offlineimapconfig","['/nix/store/j19jxkv96xc14yxccsd3irylr2ay97g3-hm_offlineimapconfig']","/nix/store/8ndmj6wb9n48a5ir2i0f2hgkq24r516c-hm_offlineimapconfig.drv","cpe:2.3:a:hm_offlineimapconfig:hm_offlineimapconfig::*:*:*:*:*:*:*","pkg:nix/hm_offlineimapconfig","","","","","","","","",""
"hm_offlineimapget_settings.py","hm_offlineimapget_settings.py","","","x86_64-linux","/nix/store/prr7vsbmg76cdfy0kz1h3fa0nxi7gwif-hm_offlineimapget_settings.py","['/nix/store/prr7vsbmg76cdfy0kz1h3fa0nxi7gwif-hm_offlineimapget_settings.py']","/nix/store/841lfwnjskg76dsgszf61wm41mnyqjib-hm_offlineimapget_settings.py.drv","cpe:2.3:a:hm_offlineimapget_settings.py:hm_offlineimapget_settings.py::*:*:*:*:*:*:*","pkg:nix/hm_offlineimapget_settings.py","","","","","","","","",""
"hm_swaylockconfig","hm_swaylockconfig","","","x86_64-linux","/nix/store/0dpx4iyq28qgc1p7jq68ljglsl9zx789-hm_swaylockconfig","['/nix/store/0dpx4iyq28qgc1p7jq68ljglsl9zx789-hm_swaylockconfig']","/nix/store/0z7szw9c5vzifnw2wx7b14pvkgkkzvrm-hm_swaylockconfig.drv","cpe:2.3:a:hm_swaylockconfig:hm_swaylockconfig::*:*:*:*:*:*:*","pkg:nix/hm_swaylockconfig","","","","","","","","",""
"hm_swaylockconfig","hm_swaylockconfig","","","x86_64-linux","/nix/store/s6dsr3v1c39qbawcj81qvs8bflrvrcpx-hm_swaylockconfig","['/nix/store/s6dsr3v1c39qbawcj81qvs8bflrvrcpx-hm_swaylockconfig']","/nix/store/knblla9r08shh1m4m8kj60iainnydkz4-hm_swaylockconfig.drv","cpe:2.3:a:hm_swaylockconfig:hm_swaylockconfig::*:*:*:*:*:*:*","pkg:nix/hm_swaylockconfig","","","","","","","","",""
"hm_tmuxtmux.conf","hm_tmuxtmux.conf","","","x86_64-linux","/nix/store/isizxbpjm0iymjz12s5bcsk4y3rmxayd-hm_tmuxtmux.conf","['/nix/store/isizxbpjm0iymjz12s5bcsk4y3rmxayd-hm_tmuxtmux.conf']","/nix/store/xvqkn7p01jv3pw06v9b4dw988z9yxx1z-hm_tmuxtmux.conf.drv","cpe:2.3:a:hm_tmuxtmux.conf:hm_tmuxtmux.conf::*:*:*:*:*:*:*","pkg:nix/hm_tmuxtmux.conf","","","","","","","","",""
"hm_userdirs.conf","hm_userdirs.conf","","","x86_64-linux","/nix/store/77qfrz0gb8zb96vm3p992rlqg5kszxx7-hm_userdirs.conf","['/nix/store/77qfrz0gb8zb96vm3p992rlqg5kszxx7-hm_userdirs.conf']","/nix/store/bkxfhpcw0mjf6zbshsirc4jfqv2x463c-hm_userdirs.conf.drv","cpe:2.3:a:hm_userdirs.conf:hm_userdirs.conf::*:*:*:*:*:*:*","pkg:nix/hm_userdirs.conf","","","","","","","","",""
"hm_userdirs.dirs","hm_userdirs.dirs","","","x86_64-linux","/nix/store/ik2736adj1svac40ggcq96l0p809j5xg-hm_userdirs.dirs","['/nix/store/ik2736adj1svac40ggcq96l0p809j5xg-hm_userdirs.dirs']","/nix/store/sa8616nx58rjiqaqz0d98qfxc349jmvx-hm_userdirs.dirs.drv","cpe:2.3:a:hm_userdirs.dirs:hm_userdirs.dirs::*:*:*:*:*:*:*","pkg:nix/hm_userdirs.dirs","","","","","","","","",""
"hm_userdirs.dirs","hm_userdirs.dirs","","","x86_64-linux","/nix/store/vsbpc82n4mypzckjq2nsc372xha5lqb5-hm_userdirs.dirs","['/nix/store/vsbpc82n4mypzckjq2nsc372xha5lqb5-hm_userdirs.dirs']","/nix/store/xnmvqj3pz6dmcnr61fp7mrac3ilyglbh-hm_userdirs.dirs.drv","cpe:2.3:a:hm_userdirs.dirs:hm_userdirs.dirs::*:*:*:*:*:*:*","pkg:nix/hm_userdirs.dirs","","","","","","","","",""
"hocon-grammar-0.0.0+rev=c390f10","hocon-grammar","0.0.0+rev=c390f10","","x86_64-linux","/nix/store/ygkigiwa0jraf805c6f02265rivpcfix-hocon-grammar-0.0.0+rev=c390f10","['/nix/store/ygkigiwa0jraf805c6f02265rivpcfix-hocon-grammar-0.0.0+rev=c390f10']","/nix/store/dsh2zgr1binnj40qm33hr4f8jkcpyi98-hocon-grammar-0.0.0+rev=c390f10.drv","cpe:2.3:a:hocon-grammar:hocon-grammar:0.0.0+rev=c390f10:*:*:*:*:*:*:*","pkg:nix/hocon-grammar@0.0.0%2Brev%3Dc390f10","","","","","","","","",""
"home-configuration-reference-manpage","home-configuration-reference-manpage","","","x86_64-linux","/nix/store/g75dgp1c85n2dpfpr8b24z92nwhyc43l-home-configuration-reference-manpage","['/nix/store/g75dgp1c85n2dpfpr8b24z92nwhyc43l-home-configuration-reference-manpage']","/nix/store/pvkabjrpmnjz735z8r94549vd68fhdjv-home-configuration-reference-manpage.drv","cpe:2.3:a:home-configuration-reference-manpage:home-configuration-reference-manpage::*:*:*:*:*:*:*","pkg:nix/home-configuration-reference-manpage","","","","","","","","",""
"home-manager-files","home-manager-files","","","x86_64-linux","/nix/store/hanb7kfp23163kcmq0m3wg6kavnncqq1-home-manager-files","['/nix/store/hanb7kfp23163kcmq0m3wg6kavnncqq1-home-manager-files']","/nix/store/ic10dyz01sfdcgskzg326sclrzgjdd1h-home-manager-files.drv","cpe:2.3:a:home-manager-files:home-manager-files::*:*:*:*:*:*:*","pkg:nix/home-manager-files","","","","","","","","",""
"home-manager-files","home-manager-files","","","x86_64-linux","/nix/store/3vgyb4v3lpgggrnljhksyd44k6548i8k-home-manager-files","['/nix/store/3vgyb4v3lpgggrnljhksyd44k6548i8k-home-manager-files']","/nix/store/ipa1ichyk8war9dy8cvrzc6pwazgw74c-home-manager-files.drv","cpe:2.3:a:home-manager-files:home-manager-files::*:*:*:*:*:*:*","pkg:nix/home-manager-files","","","","","","","","",""
"home-manager-generation","home-manager-generation","","","x86_64-linux","/nix/store/40f5l7rwr9g9s3z38kzmjq3vhkvimwgi-home-manager-generation","['/nix/store/40f5l7rwr9g9s3z38kzmjq3vhkvimwgi-home-manager-generation']","/nix/store/38z305ddf72ssm5pqzq57wh8aci1qflv-home-manager-generation.drv","cpe:2.3:a:home-manager-generation:home-manager-generation::*:*:*:*:*:*:*","pkg:nix/home-manager-generation","","","","","","","","",""
"home-manager-generation","home-manager-generation","","","x86_64-linux","/nix/store/5mscl4f8vlm91bvvxgvdcl4w0bc8463q-home-manager-generation","['/nix/store/5mscl4f8vlm91bvvxgvdcl4w0bc8463q-home-manager-generation']","/nix/store/8shbfcmbpcmsig34chjdqsm7mjdbf8xy-home-manager-generation.drv","cpe:2.3:a:home-manager-generation:home-manager-generation::*:*:*:*:*:*:*","pkg:nix/home-manager-generation","","","","","","","","",""
"home-manager-path","home-manager-path","","","x86_64-linux","/nix/store/fv17w2rja3bvai3wyh5j5gh1nzijaygc-home-manager-path","['/nix/store/fv17w2rja3bvai3wyh5j5gh1nzijaygc-home-manager-path']","/nix/store/1niq0gcd1yxhb7mz5y6dq8d8ywy5gwbw-home-manager-path.drv","cpe:2.3:a:home-manager-path:home-manager-path::*:*:*:*:*:*:*","pkg:nix/home-manager-path","","","","","","","","",""
"home-manager-path","home-manager-path","","","x86_64-linux","/nix/store/17549i1bdv03dmm54qqjb1iwz554vp58-home-manager-path","['/nix/store/17549i1bdv03dmm54qqjb1iwz554vp58-home-manager-path']","/nix/store/mlj9vp1vy9kclj6zmwl0zgrzkl7hmv66-home-manager-path.drv","cpe:2.3:a:home-manager-path:home-manager-path::*:*:*:*:*:*:*","pkg:nix/home-manager-path","","","","","","","","",""
"hoon-grammar-0.0.0+rev=1545137","hoon-grammar","0.0.0+rev=1545137","","x86_64-linux","/nix/store/bcx4k9lvhp33ajcfch19fvxvx1bgzqv6-hoon-grammar-0.0.0+rev=1545137","['/nix/store/bcx4k9lvhp33ajcfch19fvxvx1bgzqv6-hoon-grammar-0.0.0+rev=1545137']","/nix/store/f8jjwm9g1ybkm8w74qag0cw8yaynczrz-hoon-grammar-0.0.0+rev=1545137.drv","cpe:2.3:a:hoon-grammar:hoon-grammar:0.0.0+rev=1545137:*:*:*:*:*:*:*","pkg:nix/hoon-grammar@0.0.0%2Brev%3D1545137","","","","","","","","",""
"hosts","hosts","","","x86_64-linux","/nix/store/nahr3d8z125gd0xx3li4nxfs27sg9ryz-hosts","['/nix/store/nahr3d8z125gd0xx3li4nxfs27sg9ryz-hosts']","/nix/store/qrc8dz2vx6dp6c5cmjvwa73a284x2q5v-hosts.drv","cpe:2.3:a:hosts:hosts::*:*:*:*:*:*:*","pkg:nix/hosts","","","","","","","","",""
"hspell-1.4","hspell-1.4","","/nix/store/3ypc15xqm4zamh3bazrjmlnz33ibr3cx-remove-shared-library-checks.patch","x86_64-linux","/nix/store/wk3vgrz1lgh87fmmv95sfh3jmiikrfzc-hspell-1.4","['/nix/store/wk3vgrz1lgh87fmmv95sfh3jmiikrfzc-hspell-1.4']","/nix/store/fdlyk8i2bay46nkw790xr9nac7hf3xm5-hspell-1.4.drv","cpe:2.3:a:hspell-1.4:hspell-1.4::*:*:*:*:*:*:*","pkg:nix/hspell-1.4","","hspell","1.4","http://hspell.ivrix.org.il/","False","Hebrew spell checker","gpl2","GPL-2.0",""
"html-grammar-0.0.0+rev=cbb91a0","html-grammar","0.0.0+rev=cbb91a0","","x86_64-linux","/nix/store/6avpnz188pzhhpyc1l5fg6f7ipz4mhcw-html-grammar-0.0.0+rev=cbb91a0","['/nix/store/6avpnz188pzhhpyc1l5fg6f7ipz4mhcw-html-grammar-0.0.0+rev=cbb91a0']","/nix/store/v87nwi800d79xvapnq1r67570qw0m5lm-html-grammar-0.0.0+rev=cbb91a0.drv","cpe:2.3:a:html-grammar:html-grammar:0.0.0+rev=cbb91a0:*:*:*:*:*:*:*","pkg:nix/html-grammar@0.0.0%2Brev%3Dcbb91a0","","","","","","","","",""
"htmldjango-grammar-0.0.0+rev=ea71012","htmldjango-grammar","0.0.0+rev=ea71012","","x86_64-linux","/nix/store/l0l1q9v0f44cy6sjm5j3h1aqsd2kirdj-htmldjango-grammar-0.0.0+rev=ea71012","['/nix/store/l0l1q9v0f44cy6sjm5j3h1aqsd2kirdj-htmldjango-grammar-0.0.0+rev=ea71012']","/nix/store/h17m6h9nrmrf15615gr44wysbjy62siv-htmldjango-grammar-0.0.0+rev=ea71012.drv","cpe:2.3:a:htmldjango-grammar:htmldjango-grammar:0.0.0+rev=ea71012:*:*:*:*:*:*:*","pkg:nix/htmldjango-grammar@0.0.0%2Brev%3Dea71012","","","","","","","","",""
